"fips","pop","state","mpg","cyl","disp","hp","drat","qsec","vs","am","gear","carb","wt_lbs","id","mod_flag","speed_lim","ticket_amount"
"45",483,"South Carolina",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",24.4,4,146.7,70,3.69,20,1,0,4,2,2876,"car_type_8",TRUE,70,0
"45",483,"South Carolina",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"45",483,"South Carolina",15,8,301,335,3.54,14.6,0,1,5,8,3570,"car_type_31",FALSE,70,1046
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",10.4,8,472,249,2.93,17.98,0,0,3,4,5050,"car_type_15",TRUE,70,1031
"45",483,"South Carolina",24.4,4,146.7,78,3.69,20,1,0,4,2,2819,"car_type_8",TRUE,70,0
"45",483,"South Carolina",24.4,4,146.7,74,3.69,20,1,0,4,2,2324,"car_type_8",TRUE,70,974
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",14.7,8,440,230,3.23,17.42,0,0,3,4,5345,"car_type_17",FALSE,70,0
"45",483,"South Carolina",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",21.4,6,258,110,3.08,19.44,1,0,3,1,3215,"car_type_4",FALSE,70,0
"45",483,"South Carolina",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,0
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"45",483,"South Carolina",32.4,4,78.7,78,4.08,19.47,1,1,4,1,1965,"car_type_18",TRUE,70,958
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,764
"45",483,"South Carolina",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,70,0
"45",483,"South Carolina",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,70,0
"45",483,"South Carolina",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",19.7,6,145,216,3.62,15.5,0,1,5,6,2371,"car_type_30",TRUE,70,0
"45",483,"South Carolina",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,1011
"45",483,"South Carolina",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"45",483,"South Carolina",30.4,4,95.1,132,3.77,16.9,1,1,5,2,1246,"car_type_28",TRUE,70,935
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,0
"45",483,"South Carolina",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"45",483,"South Carolina",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"45",483,"South Carolina",21.4,6,258,110,3.08,19.44,1,0,3,1,3215,"car_type_4",FALSE,70,0
"45",483,"South Carolina",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"45",483,"South Carolina",15.2,8,275.8,180,3.07,18,0,0,3,3,3780,"car_type_14",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",27.3,4,79,76,4.08,18.9,1,1,4,1,1953,"car_type_26",TRUE,70,904
"45",483,"South Carolina",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,0
"45",483,"South Carolina",21.4,4,121,109,4.11,18.6,1,1,4,2,2780,"car_type_32",FALSE,70,0
"45",483,"South Carolina",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,1023
"45",483,"South Carolina",14.7,8,440,230,3.23,17.42,0,0,3,4,5345,"car_type_17",FALSE,70,0
"45",483,"South Carolina",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,0
"45",483,"South Carolina",18.1,6,225,123,2.76,20.22,1,0,3,1,2873,"car_type_6",TRUE,70,0
"45",483,"South Carolina",15.2,8,275.8,180,3.07,18,0,0,3,3,3780,"car_type_14",FALSE,70,0
"45",483,"South Carolina",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"45",483,"South Carolina",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,1075
"45",483,"South Carolina",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,0
"45",483,"South Carolina",17.3,8,275.8,180,3.07,17.6,0,0,3,3,3730,"car_type_13",FALSE,70,0
"45",483,"South Carolina",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"45",483,"South Carolina",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",15.2,8,275.8,180,3.07,18,0,0,3,3,3780,"car_type_14",FALSE,70,1055
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",10.4,8,460,215,3,17.82,0,0,3,4,5424,"car_type_16",FALSE,70,944
"45",483,"South Carolina",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"45",483,"South Carolina",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"45",483,"South Carolina",17.3,8,275.8,180,3.07,17.6,0,0,3,3,3730,"car_type_13",FALSE,70,1132
"45",483,"South Carolina",10.4,8,460,215,3,17.82,0,0,3,4,5424,"car_type_16",FALSE,70,0
"45",483,"South Carolina",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,0
"45",483,"South Carolina",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,845
"45",483,"South Carolina",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,1064
"45",483,"South Carolina",27.3,4,79,81,4.08,18.9,1,1,4,1,1799,"car_type_26",TRUE,70,0
"45",483,"South Carolina",15.2,8,275.8,180,3.07,18,0,0,3,3,3780,"car_type_14",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"45",483,"South Carolina",14.7,8,440,230,3.23,17.42,0,0,3,4,5345,"car_type_17",FALSE,70,0
"45",483,"South Carolina",15.2,8,304,150,3.15,17.3,0,0,3,2,3435,"car_type_23",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",16.4,8,275.8,234,3.07,17.4,0,0,3,3,3839,"car_type_12",TRUE,70,1196
"45",483,"South Carolina",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,70,0
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"45",483,"South Carolina",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"45",483,"South Carolina",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,974
"45",483,"South Carolina",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,0
"45",483,"South Carolina",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,70,935
"45",483,"South Carolina",24.4,4,146.7,75,3.69,20,1,0,4,2,3146,"car_type_8",TRUE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,145,3.92,18.3,1,0,4,4,3054,"car_type_10",TRUE,70,0
"45",483,"South Carolina",21,6,160,135,3.9,17.02,0,1,4,4,2720,"car_type_2",TRUE,70,0
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,0
"45",483,"South Carolina",26,4,120.3,102,4.43,16.7,0,1,5,2,1874,"car_type_27",TRUE,70,842
"45",483,"South Carolina",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,70,0
"45",483,"South Carolina",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,70,0
"45",483,"South Carolina",14.7,8,440,230,3.23,17.42,0,0,3,4,5345,"car_type_17",FALSE,70,0
"45",483,"South Carolina",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"45",483,"South Carolina",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"45",483,"South Carolina",15.2,8,304,150,3.15,17.3,0,0,3,2,3435,"car_type_23",FALSE,70,0
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"45",483,"South Carolina",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,0
"45",483,"South Carolina",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"45",483,"South Carolina",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"45",483,"South Carolina",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",21.4,6,258,110,3.08,19.44,1,0,3,1,3215,"car_type_4",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,70,0
"45",483,"South Carolina",21.4,6,258,110,3.08,19.44,1,0,3,1,3215,"car_type_4",FALSE,70,0
"45",483,"South Carolina",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,70,0
"45",483,"South Carolina",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",30.4,4,95.1,142,3.77,16.9,1,1,5,2,1374,"car_type_28",TRUE,70,1111
"45",483,"South Carolina",33.9,4,71.1,77,4.22,19.9,1,1,4,1,1758,"car_type_20",TRUE,70,0
"45",483,"South Carolina",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,70,0
"45",483,"South Carolina",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"45",483,"South Carolina",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"45",483,"South Carolina",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"45",483,"South Carolina",15.5,8,318,150,2.76,16.87,0,0,3,2,3520,"car_type_22",FALSE,70,0
"45",483,"South Carolina",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,70,0
"45",483,"South Carolina",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,0
"45",483,"South Carolina",17.3,8,275.8,180,3.07,17.6,0,0,3,3,3730,"car_type_13",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"45",483,"South Carolina",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"45",483,"South Carolina",26,4,120.3,116,4.43,16.7,0,1,5,2,2031,"car_type_27",TRUE,70,0
"45",483,"South Carolina",21,6,160,138,3.9,16.46,0,1,4,4,2535,"car_type_1",TRUE,70,0
"45",483,"South Carolina",15,8,301,335,3.54,14.6,0,1,5,8,3570,"car_type_31",FALSE,70,0
"45",483,"South Carolina",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,1121
"45",483,"South Carolina",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"45",483,"South Carolina",21,6,160,134,3.9,16.46,0,1,4,4,2479,"car_type_1",TRUE,70,0
"45",483,"South Carolina",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"45",483,"South Carolina",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,0
"45",483,"South Carolina",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"45",483,"South Carolina",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"45",483,"South Carolina",17.3,8,275.8,180,3.07,17.6,0,0,3,3,3730,"car_type_13",FALSE,70,0
"45",483,"South Carolina",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"45",483,"South Carolina",17.3,8,275.8,180,3.07,17.6,0,0,3,3,3730,"car_type_13",FALSE,70,0
"45",483,"South Carolina",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,70,0
"45",483,"South Carolina",24.4,4,146.7,82,3.69,20,1,0,4,2,2868,"car_type_8",TRUE,70,1261
"45",483,"South Carolina",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"45",483,"South Carolina",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,70,0
"45",483,"South Carolina",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"45",483,"South Carolina",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,70,869
"45",483,"South Carolina",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"45",483,"South Carolina",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"45",483,"South Carolina",21.4,6,258,110,3.08,19.44,1,0,3,1,3215,"car_type_4",FALSE,70,0
"45",483,"South Carolina",17.3,8,275.8,208,3.07,17.6,0,0,3,3,3286,"car_type_13",TRUE,70,0
"45",483,"South Carolina",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,0
"45",483,"South Carolina",10.4,8,472,237,2.93,17.98,0,0,3,4,4628,"car_type_15",TRUE,70,0
"45",483,"South Carolina",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,941
"45",483,"South Carolina",24.4,4,146.7,74,3.69,20,1,0,4,2,2735,"car_type_8",TRUE,70,0
"45",483,"South Carolina",33.9,4,71.1,78,4.22,19.9,1,1,4,1,1725,"car_type_20",TRUE,70,1011
"45",483,"South Carolina",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,154,3.92,18.3,1,0,4,4,2972,"car_type_10",TRUE,70,1098
"45",483,"South Carolina",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"45",483,"South Carolina",15,8,301,335,3.54,14.6,0,1,5,8,3570,"car_type_31",FALSE,70,944
"45",483,"South Carolina",22.8,4,108,116,3.85,18.61,1,1,4,1,2147,"car_type_3",TRUE,70,1099
"45",483,"South Carolina",27.3,4,79,75,4.08,18.9,1,1,4,1,1801,"car_type_26",TRUE,70,0
"45",483,"South Carolina",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,134,3.92,18.3,1,0,4,4,2876,"car_type_10",TRUE,70,786
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"45",483,"South Carolina",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"45",483,"South Carolina",15.2,8,304,150,3.15,17.3,0,0,3,2,3435,"car_type_23",FALSE,70,0
"45",483,"South Carolina",10.4,8,472,205,2.93,17.98,0,0,3,4,5250,"car_type_15",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"45",483,"South Carolina",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"45",483,"South Carolina",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,1070
"45",483,"South Carolina",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"45",483,"South Carolina",21,6,160,135,3.9,16.46,0,1,4,4,2547,"car_type_1",TRUE,70,0
"45",483,"South Carolina",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,0
"45",483,"South Carolina",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,0
"45",483,"South Carolina",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,0
"45",483,"South Carolina",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"45",483,"South Carolina",19.2,6,167.6,147,3.92,18.3,1,0,4,4,3215,"car_type_10",TRUE,70,990
"45",483,"South Carolina",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,70,0
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,0
"45",483,"South Carolina",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"45",483,"South Carolina",15.2,8,304,150,3.15,17.3,0,0,3,2,3435,"car_type_23",FALSE,70,0
"45",483,"South Carolina",19.2,8,400,175,3.08,17.05,0,0,3,2,3845,"car_type_25",FALSE,70,0
"45",483,"South Carolina",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",33.9,4,71.1,83,4.22,19.9,1,1,4,1,1726,"car_type_20",TRUE,70,1158
"45",483,"South Carolina",15,8,301,335,3.54,14.6,0,1,5,8,3570,"car_type_31",FALSE,70,1179
"45",483,"South Carolina",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"45",483,"South Carolina",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"45",483,"South Carolina",15,8,301,335,3.54,14.6,0,1,5,8,3570,"car_type_31",FALSE,70,1175
"45",483,"South Carolina",21.4,6,258,110,3.08,19.44,1,0,3,1,3215,"car_type_4",FALSE,70,0
"45",483,"South Carolina",21.5,4,120.1,116,3.7,20.01,1,0,3,1,2358,"car_type_21",TRUE,70,992
"45",483,"South Carolina",21,6,160,127,3.9,16.46,0,1,4,4,2211,"car_type_1",TRUE,70,901
"45",483,"South Carolina",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,1136
"45",483,"South Carolina",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"45",483,"South Carolina",17.3,8,275.8,180,3.07,17.6,0,0,3,3,3730,"car_type_13",FALSE,70,0
"45",483,"South Carolina",16.4,8,275.8,180,3.07,17.4,0,0,3,3,4070,"car_type_12",FALSE,70,1105
"45",483,"South Carolina",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,0
"45",483,"South Carolina",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
