"fips","pop","state","mpg","cyl","disp","hp","drat","qsec","vs","am","gear","carb","wt_lbs","id","mod_flag","speed_lim","ticket_amount"
"39",1159,"Ohio",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,806
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"39",1159,"Ohio",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"39",1159,"Ohio",19.2,8,400,175,3.08,17.05,0,0,3,2,3845,"car_type_25",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,117,3.92,22.9,1,0,4,2,2663,"car_type_9",TRUE,70,0
"39",1159,"Ohio",15.2,8,304,150,3.15,17.3,0,0,3,2,3435,"car_type_23",FALSE,70,0
"39",1159,"Ohio",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,1213
"39",1159,"Ohio",14.3,8,360,266,3.21,15.84,0,0,3,4,3123,"car_type_7",TRUE,70,0
"39",1159,"Ohio",19.2,8,400,175,3.08,17.05,0,0,3,2,3845,"car_type_25",FALSE,70,0
"39",1159,"Ohio",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,70,0
"39",1159,"Ohio",21.4,6,258,110,3.08,19.44,1,0,3,1,3215,"car_type_4",FALSE,70,0
"39",1159,"Ohio",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"39",1159,"Ohio",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,869
"39",1159,"Ohio",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"39",1159,"Ohio",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"39",1159,"Ohio",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"39",1159,"Ohio",19.2,8,400,175,3.08,17.05,0,0,3,2,3845,"car_type_25",FALSE,70,0
"39",1159,"Ohio",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"39",1159,"Ohio",21.4,6,258,110,3.08,19.44,1,0,3,1,3215,"car_type_4",FALSE,70,0
"39",1159,"Ohio",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"39",1159,"Ohio",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"39",1159,"Ohio",30.4,4,95.1,130,3.77,16.9,1,1,5,2,1260,"car_type_28",TRUE,70,908
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",15.5,8,318,150,2.76,16.87,0,0,3,2,3520,"car_type_22",FALSE,70,0
"39",1159,"Ohio",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"39",1159,"Ohio",10.4,8,460,215,3,17.82,0,0,3,4,5424,"car_type_16",FALSE,70,0
"39",1159,"Ohio",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"39",1159,"Ohio",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,0
"39",1159,"Ohio",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,116,3.92,22.9,1,0,4,2,2704,"car_type_9",TRUE,70,0
"39",1159,"Ohio",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"39",1159,"Ohio",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,70,0
"39",1159,"Ohio",19.2,8,400,216,3.08,17.05,0,0,3,2,3511,"car_type_25",TRUE,70,1069
"39",1159,"Ohio",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"39",1159,"Ohio",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",15.2,8,304,150,3.15,17.3,0,0,3,2,3435,"car_type_23",FALSE,70,1112
"39",1159,"Ohio",21.4,4,121,129,4.11,18.6,1,1,4,2,2587,"car_type_32",TRUE,70,0
"39",1159,"Ohio",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"39",1159,"Ohio",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"39",1159,"Ohio",10.4,8,460,215,3,17.82,0,0,3,4,5424,"car_type_16",FALSE,70,0
"39",1159,"Ohio",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"39",1159,"Ohio",14.7,8,440,230,3.23,17.42,0,0,3,4,5345,"car_type_17",FALSE,70,0
"39",1159,"Ohio",21.4,4,121,109,4.11,18.6,1,1,4,2,2780,"car_type_32",FALSE,70,0
"39",1159,"Ohio",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"39",1159,"Ohio",19.2,6,167.6,146,3.92,18.3,1,0,4,4,3315,"car_type_10",TRUE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"39",1159,"Ohio",15.5,8,318,150,2.76,16.87,0,0,3,2,3520,"car_type_22",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"39",1159,"Ohio",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,0
"39",1159,"Ohio",19.2,6,167.6,156,3.92,18.3,1,0,4,4,3094,"car_type_10",TRUE,70,0
"39",1159,"Ohio",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,0
"39",1159,"Ohio",16.4,8,275.8,180,3.07,17.4,0,0,3,3,4070,"car_type_12",FALSE,70,0
"39",1159,"Ohio",15.2,8,304,150,3.15,17.3,0,0,3,2,3435,"car_type_23",FALSE,70,0
"39",1159,"Ohio",21.4,4,121,109,4.11,18.6,1,1,4,2,2780,"car_type_32",FALSE,70,0
"39",1159,"Ohio",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"39",1159,"Ohio",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"39",1159,"Ohio",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"39",1159,"Ohio",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"39",1159,"Ohio",17.3,8,275.8,180,3.07,17.6,0,0,3,3,3730,"car_type_13",FALSE,70,0
"39",1159,"Ohio",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,836
"39",1159,"Ohio",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"39",1159,"Ohio",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"39",1159,"Ohio",24.4,4,146.7,78,3.69,20,1,0,4,2,3040,"car_type_8",TRUE,70,0
"39",1159,"Ohio",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,946
"39",1159,"Ohio",16.4,8,275.8,180,3.07,17.4,0,0,3,3,4070,"car_type_12",FALSE,70,932
"39",1159,"Ohio",14.7,8,440,279,3.23,17.42,0,0,3,4,5003,"car_type_17",TRUE,70,0
"39",1159,"Ohio",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"39",1159,"Ohio",16.4,8,275.8,180,3.07,17.4,0,0,3,3,4070,"car_type_12",FALSE,70,0
"39",1159,"Ohio",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,1076
"39",1159,"Ohio",24.4,4,146.7,73,3.69,20,1,0,4,2,2551,"car_type_8",TRUE,70,0
"39",1159,"Ohio",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,70,0
"39",1159,"Ohio",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"39",1159,"Ohio",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"39",1159,"Ohio",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,1076
"39",1159,"Ohio",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"39",1159,"Ohio",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"39",1159,"Ohio",32.4,4,78.7,76,4.08,19.47,1,1,4,1,2169,"car_type_18",TRUE,70,0
"39",1159,"Ohio",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"39",1159,"Ohio",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"39",1159,"Ohio",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"39",1159,"Ohio",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"39",1159,"Ohio",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,108,3.92,22.9,1,0,4,2,2947,"car_type_9",TRUE,70,0
"39",1159,"Ohio",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,0
"39",1159,"Ohio",17.3,8,275.8,180,3.07,17.6,0,0,3,3,3730,"car_type_13",FALSE,70,0
"39",1159,"Ohio",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"39",1159,"Ohio",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"39",1159,"Ohio",15.5,8,318,150,2.76,16.87,0,0,3,2,3520,"car_type_22",FALSE,70,0
"39",1159,"Ohio",10.4,8,460,215,3,17.82,0,0,3,4,5424,"car_type_16",FALSE,70,0
"39",1159,"Ohio",15.5,8,318,150,2.76,16.87,0,0,3,2,3520,"car_type_22",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"39",1159,"Ohio",21.4,4,121,109,4.11,18.6,1,1,4,2,2780,"car_type_32",FALSE,70,0
"39",1159,"Ohio",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"39",1159,"Ohio",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"39",1159,"Ohio",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"39",1159,"Ohio",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,70,0
"39",1159,"Ohio",16.4,8,275.8,180,3.07,17.4,0,0,3,3,4070,"car_type_12",FALSE,70,0
"39",1159,"Ohio",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"39",1159,"Ohio",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"39",1159,"Ohio",21.4,4,121,109,4.11,18.6,1,1,4,2,2780,"car_type_32",FALSE,70,0
"39",1159,"Ohio",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,109,4.43,16.7,0,1,5,2,1963,"car_type_27",TRUE,70,1004
"39",1159,"Ohio",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,934
"39",1159,"Ohio",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"39",1159,"Ohio",10.4,8,472,245,2.93,17.98,0,0,3,4,4421,"car_type_15",TRUE,70,994
"39",1159,"Ohio",21.4,6,258,110,3.08,19.44,1,0,3,1,3215,"car_type_4",FALSE,70,0
"39",1159,"Ohio",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"39",1159,"Ohio",15.2,8,304,150,3.15,17.3,0,0,3,2,3435,"car_type_23",FALSE,70,990
"39",1159,"Ohio",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"39",1159,"Ohio",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,771
"39",1159,"Ohio",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"39",1159,"Ohio",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,832
"39",1159,"Ohio",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"39",1159,"Ohio",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"39",1159,"Ohio",16.4,8,275.8,180,3.07,17.4,0,0,3,3,4070,"car_type_12",FALSE,70,0
"39",1159,"Ohio",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"39",1159,"Ohio",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,70,0
"39",1159,"Ohio",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"39",1159,"Ohio",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,0
"39",1159,"Ohio",10.4,8,460,215,3,17.82,0,0,3,4,5424,"car_type_16",FALSE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,1129
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",15,8,301,335,3.54,14.6,0,1,5,8,3570,"car_type_31",FALSE,70,1034
"39",1159,"Ohio",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,1118
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"39",1159,"Ohio",15.5,8,318,150,2.76,16.87,0,0,3,2,3520,"car_type_22",FALSE,70,0
"39",1159,"Ohio",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"39",1159,"Ohio",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,70,0
"39",1159,"Ohio",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,0
"39",1159,"Ohio",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,70,0
"39",1159,"Ohio",19.2,6,167.6,144,3.92,18.3,1,0,4,4,3285,"car_type_10",TRUE,70,943
"39",1159,"Ohio",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"39",1159,"Ohio",15.2,8,275.8,180,3.07,18,0,0,3,3,3780,"car_type_14",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",15.2,8,304,150,3.15,17.3,0,0,3,2,3435,"car_type_23",FALSE,70,0
"39",1159,"Ohio",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"39",1159,"Ohio",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,0
"39",1159,"Ohio",14.7,8,440,230,3.23,17.42,0,0,3,4,5345,"car_type_17",FALSE,70,0
"39",1159,"Ohio",33.9,4,71.1,76,4.22,19.9,1,1,4,1,1556,"car_type_20",TRUE,70,0
"39",1159,"Ohio",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,70,0
"39",1159,"Ohio",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"39",1159,"Ohio",27.3,4,79,88,4.08,18.9,1,1,4,1,1694,"car_type_26",TRUE,70,0
"39",1159,"Ohio",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"39",1159,"Ohio",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"39",1159,"Ohio",19.7,6,145,212,3.62,15.5,0,1,5,6,2491,"car_type_30",TRUE,70,0
"39",1159,"Ohio",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,1036
"39",1159,"Ohio",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"39",1159,"Ohio",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"39",1159,"Ohio",19.2,8,400,199,3.08,17.05,0,0,3,2,3295,"car_type_25",TRUE,70,875
"39",1159,"Ohio",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,98,4.43,16.7,0,1,5,2,2060,"car_type_27",TRUE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,0
"39",1159,"Ohio",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"39",1159,"Ohio",21.5,4,120.1,97,3.7,20.01,1,0,3,1,2465,"car_type_21",FALSE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"39",1159,"Ohio",15.5,8,318,150,2.76,16.87,0,0,3,2,3520,"car_type_22",FALSE,70,0
"39",1159,"Ohio",26,4,120.3,91,4.43,16.7,0,1,5,2,2140,"car_type_27",FALSE,70,0
"39",1159,"Ohio",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"39",1159,"Ohio",19.2,6,167.6,123,3.92,18.3,1,0,4,4,3440,"car_type_10",FALSE,70,0
"39",1159,"Ohio",10.4,8,460,215,3,17.82,0,0,3,4,5424,"car_type_16",FALSE,70,0
"39",1159,"Ohio",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"39",1159,"Ohio",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"39",1159,"Ohio",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,70,980
"39",1159,"Ohio",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"39",1159,"Ohio",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"39",1159,"Ohio",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"39",1159,"Ohio",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"39",1159,"Ohio",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,70,0
"39",1159,"Ohio",21.4,4,121,130,4.11,18.6,1,1,4,2,2606,"car_type_32",TRUE,70,983
"39",1159,"Ohio",30.4,4,95.1,139,3.77,16.9,1,1,5,2,1352,"car_type_28",TRUE,70,1059
"39",1159,"Ohio",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,70,0
"39",1159,"Ohio",10.4,8,472,205,2.93,17.98,0,0,3,4,5250,"car_type_15",FALSE,70,0
"39",1159,"Ohio",15.8,8,351,264,4.22,14.5,0,1,5,4,3170,"car_type_29",FALSE,70,0
"39",1159,"Ohio",15.5,8,318,150,2.76,16.87,0,0,3,2,3520,"car_type_22",FALSE,70,0
"39",1159,"Ohio",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"39",1159,"Ohio",19.2,8,400,175,3.08,17.05,0,0,3,2,3845,"car_type_25",FALSE,70,0
"39",1159,"Ohio",21.4,4,121,109,4.11,18.6,1,1,4,2,2780,"car_type_32",FALSE,70,0
"39",1159,"Ohio",19.2,8,400,175,3.08,17.05,0,0,3,2,3845,"car_type_25",FALSE,70,0
"39",1159,"Ohio",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,0
"39",1159,"Ohio",21,6,160,132,3.9,17.02,0,1,4,4,2596,"car_type_2",TRUE,70,991
"39",1159,"Ohio",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,70,0
"39",1159,"Ohio",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"39",1159,"Ohio",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,70,0
"39",1159,"Ohio",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,70,0
"39",1159,"Ohio",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,16.46,0,1,4,4,2620,"car_type_1",FALSE,70,0
"39",1159,"Ohio",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,70,1172
"39",1159,"Ohio",10.4,8,460,252,3,17.82,0,0,3,4,5603,"car_type_16",TRUE,70,0
"39",1159,"Ohio",16.4,8,275.8,180,3.07,17.4,0,0,3,3,4070,"car_type_12",FALSE,70,0
